circuito,escuela,mesa,nombre,votos,perc,percAbs
00668,ESCUELA EP N°11,0213400079X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
00668,ESCUELA EP N°11,0213400079X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
00668,ESCUELA EP N°11,0213400079X,IZQUIERDA ANTICAPITALISTA,0.0,0.0,0.0
00668,ESCUELA EP N°11,0213400079X,A- UNIDAD OBRERA,0.0,0.0,0.0
00668,ESCUELA EP N°11,0213400079X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
00668,ESCUELA EP N°11,0213400080X,CELESTE Y BLANCA - 1,58.0,53.21,24.68
00668,ESCUELA EP N°11,0213400080X,CELESTE Y BLANCA - 2,51.0,46.78,21.7
00668,ESCUELA EP N°11,0213400080X,FALTA MENOS PARA VIVIR SIN MIEDO,40.0,57.97,17.02
00668,ESCUELA EP N°11,0213400080X,LA FUERZA DEL CAMBIO,29.0,42.02,12.34
00668,ESCUELA EP N°11,0213400080X,LIBERTAD POR SIEMPRE,43.0,100.0,18.29
00668,ESCUELA EP N°11,0213400080X,A- UNIR Y FORTALECER LA IZQUIERDA,3.0,50.0,1.27
00668,ESCUELA EP N°11,0213400080X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,3.0,50.0,1.27
00668,ESCUELA EP N°11,0213400080X,CELESTE,3.0,100.0,1.27
00668,ESCUELA EP N°11,0213400080X,"1A- TIERRA, TECHO  Y TRABAJO",3.0,100.0,1.27
00668,ESCUELA EP N°11,0213400080X,A- AZUL Y ROJO,2.0,100.0,0.85
00668,ESCUELA EP N°11,0213400080X,VALORES EN ACCION,0.0,0.0,0.0
00668,ESCUELA EP N°11,0213400080X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
00668,ESCUELA EP N°11,0213400080X,ESPERANZA,0.0,0.0,0.0
00668,ESCUELA EP N°11,0213400080X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
00668,ESCUELA EP N°11,0213400080X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
00668,ESCUELA EP N°11,0213400080X,IZQUIERDA ANTICAPITALISTA,0.0,0.0,0.0
00668,ESCUELA EP N°11,0213400080X,A- UNIDAD OBRERA,0.0,0.0,0.0
00668,ESCUELA EP N°11,0213400080X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400081X,CELESTE Y BLANCA - 2,52.0,55.91,22.7
00668,ESCUELA ES N°3/ES N°5,0213400081X,CELESTE Y BLANCA - 1,41.0,44.08,17.9
00668,ESCUELA ES N°3/ES N°5,0213400081X,FALTA MENOS PARA VIVIR SIN MIEDO,54.0,59.34,23.58
00668,ESCUELA ES N°3/ES N°5,0213400081X,LA FUERZA DEL CAMBIO,37.0,40.65,16.15
00668,ESCUELA ES N°3/ES N°5,0213400081X,LIBERTAD POR SIEMPRE,35.0,100.0,15.28
00668,ESCUELA ES N°3/ES N°5,0213400081X,A- UNIR Y FORTALECER LA IZQUIERDA,3.0,50.0,1.31
00668,ESCUELA ES N°3/ES N°5,0213400081X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,3.0,50.0,1.31
00668,ESCUELA ES N°3/ES N°5,0213400081X,IZQUIERDA ANTICAPITALISTA,2.0,100.0,0.87
00668,ESCUELA ES N°3/ES N°5,0213400081X,"1A- TIERRA, TECHO  Y TRABAJO",2.0,100.0,0.87
00668,ESCUELA ES N°3/ES N°5,0213400081X,CELESTE,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400081X,VALORES EN ACCION,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400081X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400081X,ESPERANZA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400081X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400081X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400081X,A- AZUL Y ROJO,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400081X,A- UNIDAD OBRERA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400081X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400082X,CELESTE Y BLANCA - 1,54.0,54.0,22.68
00668,ESCUELA ES N°3/ES N°5,0213400082X,CELESTE Y BLANCA - 2,46.0,46.0,19.32
00668,ESCUELA ES N°3/ES N°5,0213400082X,FALTA MENOS PARA VIVIR SIN MIEDO,45.0,52.32,18.9
00668,ESCUELA ES N°3/ES N°5,0213400082X,LA FUERZA DEL CAMBIO,41.0,47.67,17.22
00668,ESCUELA ES N°3/ES N°5,0213400082X,LIBERTAD POR SIEMPRE,38.0,100.0,15.96
00668,ESCUELA ES N°3/ES N°5,0213400082X,A- UNIR Y FORTALECER LA IZQUIERDA,8.0,80.0,3.36
00668,ESCUELA ES N°3/ES N°5,0213400082X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,2.0,20.0,0.84
00668,ESCUELA ES N°3/ES N°5,0213400082X,IZQUIERDA ANTICAPITALISTA,2.0,100.0,0.84
00668,ESCUELA ES N°3/ES N°5,0213400082X,A- UNIDAD OBRERA,1.0,100.0,0.42
00668,ESCUELA ES N°3/ES N°5,0213400082X,"1A- TIERRA, TECHO  Y TRABAJO",1.0,100.0,0.42
00668,ESCUELA ES N°3/ES N°5,0213400082X,CELESTE,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400082X,VALORES EN ACCION,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400082X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400082X,ESPERANZA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400082X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400082X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400082X,A- AZUL Y ROJO,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400082X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400083X,CELESTE Y BLANCA - 2,63.0,55.75,26.25
00668,ESCUELA ES N°3/ES N°5,0213400083X,CELESTE Y BLANCA - 1,50.0,44.24,20.83
00668,ESCUELA ES N°3/ES N°5,0213400083X,LA FUERZA DEL CAMBIO,45.0,54.87,18.75
00668,ESCUELA ES N°3/ES N°5,0213400083X,FALTA MENOS PARA VIVIR SIN MIEDO,37.0,45.12,15.41
00668,ESCUELA ES N°3/ES N°5,0213400083X,LIBERTAD POR SIEMPRE,32.0,100.0,13.33
00668,ESCUELA ES N°3/ES N°5,0213400083X,A- UNIR Y FORTALECER LA IZQUIERDA,6.0,85.71,2.5
00668,ESCUELA ES N°3/ES N°5,0213400083X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,1.0,14.28,0.41
00668,ESCUELA ES N°3/ES N°5,0213400083X,"1A- TIERRA, TECHO  Y TRABAJO",4.0,100.0,1.66
00668,ESCUELA ES N°3/ES N°5,0213400083X,CELESTE,1.0,100.0,0.41
00668,ESCUELA ES N°3/ES N°5,0213400083X,CORRIENTE DE PENSAMIENTO AUTENTICA,1.0,100.0,0.41
00668,ESCUELA ES N°3/ES N°5,0213400083X,VALORES EN ACCION,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400083X,ESPERANZA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400083X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400083X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400083X,IZQUIERDA ANTICAPITALISTA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400083X,A- AZUL Y ROJO,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400083X,A- UNIDAD OBRERA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400083X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400084X,CELESTE Y BLANCA - 1,56.0,52.33,24.88
00668,ESCUELA ES N°3/ES N°5,0213400084X,CELESTE Y BLANCA - 2,51.0,47.66,22.66
00668,ESCUELA ES N°3/ES N°5,0213400084X,FALTA MENOS PARA VIVIR SIN MIEDO,41.0,60.29,18.22
00668,ESCUELA ES N°3/ES N°5,0213400084X,LA FUERZA DEL CAMBIO,27.0,39.7,12.0
00668,ESCUELA ES N°3/ES N°5,0213400084X,LIBERTAD POR SIEMPRE,41.0,100.0,18.22
00668,ESCUELA ES N°3/ES N°5,0213400084X,A- UNIR Y FORTALECER LA IZQUIERDA,3.0,75.0,1.33
00668,ESCUELA ES N°3/ES N°5,0213400084X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,1.0,25.0,0.44
00668,ESCUELA ES N°3/ES N°5,0213400084X,"1A- TIERRA, TECHO  Y TRABAJO",3.0,100.0,1.33
00668,ESCUELA ES N°3/ES N°5,0213400084X,A- AZUL Y ROJO,1.0,100.0,0.44
00668,ESCUELA ES N°3/ES N°5,0213400084X,A- UNIDAD OBRERA,1.0,100.0,0.44
00668,ESCUELA ES N°3/ES N°5,0213400084X,CELESTE,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400084X,VALORES EN ACCION,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400084X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400084X,ESPERANZA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400084X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400084X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400084X,IZQUIERDA ANTICAPITALISTA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400084X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400085X,CELESTE Y BLANCA - 1,60.0,57.69,26.31
00668,ESCUELA ES N°3/ES N°5,0213400085X,CELESTE Y BLANCA - 2,44.0,42.3,19.29
00668,ESCUELA ES N°3/ES N°5,0213400085X,LA FUERZA DEL CAMBIO,42.0,56.0,18.42
00668,ESCUELA ES N°3/ES N°5,0213400085X,FALTA MENOS PARA VIVIR SIN MIEDO,33.0,44.0,14.47
00668,ESCUELA ES N°3/ES N°5,0213400085X,LIBERTAD POR SIEMPRE,39.0,100.0,17.1
00668,ESCUELA ES N°3/ES N°5,0213400085X,A- UNIR Y FORTALECER LA IZQUIERDA,5.0,83.33,2.19
00668,ESCUELA ES N°3/ES N°5,0213400085X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,1.0,16.66,0.43
00668,ESCUELA ES N°3/ES N°5,0213400085X,"1A- TIERRA, TECHO  Y TRABAJO",3.0,100.0,1.31
00668,ESCUELA ES N°3/ES N°5,0213400085X,IZQUIERDA ANTICAPITALISTA,1.0,100.0,0.43
00668,ESCUELA ES N°3/ES N°5,0213400085X,CELESTE,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400085X,VALORES EN ACCION,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400085X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400085X,ESPERANZA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400085X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400085X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400085X,A- AZUL Y ROJO,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400085X,A- UNIDAD OBRERA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400085X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400086X,CELESTE Y BLANCA - 2,67.0,57.26,27.01
00668,ESCUELA ES N°3/ES N°5,0213400086X,CELESTE Y BLANCA - 1,50.0,42.73,20.16
00668,ESCUELA ES N°3/ES N°5,0213400086X,FALTA MENOS PARA VIVIR SIN MIEDO,44.0,55.69,17.74
00668,ESCUELA ES N°3/ES N°5,0213400086X,LA FUERZA DEL CAMBIO,35.0,44.3,14.11
00668,ESCUELA ES N°3/ES N°5,0213400086X,LIBERTAD POR SIEMPRE,42.0,100.0,16.93
00668,ESCUELA ES N°3/ES N°5,0213400086X,A- UNIR Y FORTALECER LA IZQUIERDA,4.0,57.14,1.61
00668,ESCUELA ES N°3/ES N°5,0213400086X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,3.0,42.85,1.2
00668,ESCUELA ES N°3/ES N°5,0213400086X,IZQUIERDA ANTICAPITALISTA,1.0,100.0,0.4
00668,ESCUELA ES N°3/ES N°5,0213400086X,A- UNIDAD OBRERA,1.0,100.0,0.4
00668,ESCUELA ES N°3/ES N°5,0213400086X,"1A- TIERRA, TECHO  Y TRABAJO",1.0,100.0,0.4
00668,ESCUELA ES N°3/ES N°5,0213400086X,CELESTE,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400086X,VALORES EN ACCION,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400086X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400086X,ESPERANZA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400086X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400086X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400086X,A- AZUL Y ROJO,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400086X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400087X,CELESTE Y BLANCA - 2,54.0,54.0,24.32
00668,ESCUELA ES N°3/ES N°5,0213400087X,CELESTE Y BLANCA - 1,46.0,46.0,20.72
00668,ESCUELA ES N°3/ES N°5,0213400087X,LA FUERZA DEL CAMBIO,36.0,51.42,16.21
00668,ESCUELA ES N°3/ES N°5,0213400087X,FALTA MENOS PARA VIVIR SIN MIEDO,34.0,48.57,15.31
00668,ESCUELA ES N°3/ES N°5,0213400087X,LIBERTAD POR SIEMPRE,37.0,100.0,16.66
00668,ESCUELA ES N°3/ES N°5,0213400087X,A- UNIR Y FORTALECER LA IZQUIERDA,5.0,55.55,2.25
00668,ESCUELA ES N°3/ES N°5,0213400087X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,4.0,44.44,1.8
00668,ESCUELA ES N°3/ES N°5,0213400087X,A- UNIDAD OBRERA,2.0,100.0,0.9
00668,ESCUELA ES N°3/ES N°5,0213400087X,"1A- TIERRA, TECHO  Y TRABAJO",2.0,100.0,0.9
00668,ESCUELA ES N°3/ES N°5,0213400087X,IZQUIERDA ANTICAPITALISTA,1.0,100.0,0.45
00668,ESCUELA ES N°3/ES N°5,0213400087X,VALORES Y SOLIDARIDAD,1.0,100.0,0.45
00668,ESCUELA ES N°3/ES N°5,0213400087X,CELESTE,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400087X,VALORES EN ACCION,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400087X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400087X,ESPERANZA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400087X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400087X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400087X,A- AZUL Y ROJO,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400088X,CELESTE Y BLANCA - 2,64.0,58.18,27.94
00668,ESCUELA ES N°3/ES N°5,0213400088X,CELESTE Y BLANCA - 1,46.0,41.81,20.08
00668,ESCUELA ES N°3/ES N°5,0213400088X,FALTA MENOS PARA VIVIR SIN MIEDO,40.0,54.05,17.46
00668,ESCUELA ES N°3/ES N°5,0213400088X,LA FUERZA DEL CAMBIO,34.0,45.94,14.84
00668,ESCUELA ES N°3/ES N°5,0213400088X,LIBERTAD POR SIEMPRE,36.0,100.0,15.72
00668,ESCUELA ES N°3/ES N°5,0213400088X,A- AZUL Y ROJO,4.0,100.0,1.74
00668,ESCUELA ES N°3/ES N°5,0213400088X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,3.0,100.0,1.31
00668,ESCUELA ES N°3/ES N°5,0213400088X,A- UNIR Y FORTALECER LA IZQUIERDA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400088X,IZQUIERDA ANTICAPITALISTA,1.0,100.0,0.43
00668,ESCUELA ES N°3/ES N°5,0213400088X,"1A- TIERRA, TECHO  Y TRABAJO",1.0,100.0,0.43
00668,ESCUELA ES N°3/ES N°5,0213400088X,CELESTE,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400088X,VALORES EN ACCION,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400088X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400088X,ESPERANZA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400088X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400088X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400088X,A- UNIDAD OBRERA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400088X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400089X,FALTA MENOS PARA VIVIR SIN MIEDO,51.0,56.66,22.97
00668,ESCUELA ES N°3/ES N°5,0213400089X,LA FUERZA DEL CAMBIO,39.0,43.33,17.56
00668,ESCUELA ES N°3/ES N°5,0213400089X,CELESTE Y BLANCA - 1,44.0,53.65,19.81
00668,ESCUELA ES N°3/ES N°5,0213400089X,CELESTE Y BLANCA - 2,38.0,46.34,17.11
00668,ESCUELA ES N°3/ES N°5,0213400089X,LIBERTAD POR SIEMPRE,38.0,100.0,17.11
00668,ESCUELA ES N°3/ES N°5,0213400089X,A- UNIR Y FORTALECER LA IZQUIERDA,7.0,63.63,3.15
00668,ESCUELA ES N°3/ES N°5,0213400089X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,4.0,36.36,1.8
00668,ESCUELA ES N°3/ES N°5,0213400089X,"1A- TIERRA, TECHO  Y TRABAJO",1.0,100.0,0.45
00668,ESCUELA ES N°3/ES N°5,0213400089X,CELESTE,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400089X,VALORES EN ACCION,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400089X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400089X,ESPERANZA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400089X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400089X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400089X,IZQUIERDA ANTICAPITALISTA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400089X,A- AZUL Y ROJO,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400089X,A- UNIDAD OBRERA,0.0,0.0,0.0
00668,ESCUELA ES N°3/ES N°5,0213400089X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
00668,INSTITUTO PTE.SARMIENTO,0213400090X,CELESTE Y BLANCA - 1,51.0,51.51,22.66
00668,INSTITUTO PTE.SARMIENTO,0213400090X,CELESTE Y BLANCA - 2,48.0,48.48,21.33
00668,INSTITUTO PTE.SARMIENTO,0213400090X,FALTA MENOS PARA VIVIR SIN MIEDO,47.0,52.8,20.88
00668,INSTITUTO PTE.SARMIENTO,0213400090X,LA FUERZA DEL CAMBIO,42.0,47.19,18.66
00668,INSTITUTO PTE.SARMIENTO,0213400090X,LIBERTAD POR SIEMPRE,27.0,100.0,12.0
00668,INSTITUTO PTE.SARMIENTO,0213400090X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,3.0,75.0,1.33
00668,INSTITUTO PTE.SARMIENTO,0213400090X,A- UNIR Y FORTALECER LA IZQUIERDA,1.0,25.0,0.44
00668,INSTITUTO PTE.SARMIENTO,0213400090X,IZQUIERDA ANTICAPITALISTA,2.0,100.0,0.88
00668,INSTITUTO PTE.SARMIENTO,0213400090X,VALORES EN ACCION,1.0,100.0,0.44
00668,INSTITUTO PTE.SARMIENTO,0213400090X,CORRIENTE DE PENSAMIENTO AUTENTICA,1.0,100.0,0.44
00668,INSTITUTO PTE.SARMIENTO,0213400090X,A- AZUL Y ROJO,1.0,100.0,0.44
00668,INSTITUTO PTE.SARMIENTO,0213400090X,"1A- TIERRA, TECHO  Y TRABAJO",1.0,100.0,0.44
00668,INSTITUTO PTE.SARMIENTO,0213400090X,CELESTE,0.0,0.0,0.0
00668,INSTITUTO PTE.SARMIENTO,0213400090X,ESPERANZA,0.0,0.0,0.0
00668,INSTITUTO PTE.SARMIENTO,0213400090X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
00668,INSTITUTO PTE.SARMIENTO,0213400090X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
00668,INSTITUTO PTE.SARMIENTO,0213400090X,A- UNIDAD OBRERA,0.0,0.0,0.0
00668,INSTITUTO PTE.SARMIENTO,0213400090X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
00668,INSTITUTO PTE.SARMIENTO,0213400091X,CELESTE Y BLANCA - 2,53.0,51.45,21.72
00668,INSTITUTO PTE.SARMIENTO,0213400091X,CELESTE Y BLANCA - 1,50.0,48.54,20.49
00668,INSTITUTO PTE.SARMIENTO,0213400091X,FALTA MENOS PARA VIVIR SIN MIEDO,47.0,51.64,19.26
00668,INSTITUTO PTE.SARMIENTO,0213400091X,LA FUERZA DEL CAMBIO,44.0,48.35,18.03
00668,INSTITUTO PTE.SARMIENTO,0213400091X,LIBERTAD POR SIEMPRE,37.0,100.0,15.16
00668,INSTITUTO PTE.SARMIENTO,0213400091X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,3.0,60.0,1.22
00668,INSTITUTO PTE.SARMIENTO,0213400091X,A- UNIR Y FORTALECER LA IZQUIERDA,2.0,40.0,0.81
00668,INSTITUTO PTE.SARMIENTO,0213400091X,"1A- TIERRA, TECHO  Y TRABAJO",3.0,100.0,1.22
00668,INSTITUTO PTE.SARMIENTO,0213400091X,IZQUIERDA ANTICAPITALISTA,2.0,100.0,0.81
00668,INSTITUTO PTE.SARMIENTO,0213400091X,CELESTE,1.0,100.0,0.4
00668,INSTITUTO PTE.SARMIENTO,0213400091X,A- AZUL Y ROJO,1.0,100.0,0.4
00668,INSTITUTO PTE.SARMIENTO,0213400091X,VALORES Y SOLIDARIDAD,1.0,100.0,0.4
00668,INSTITUTO PTE.SARMIENTO,0213400091X,VALORES EN ACCION,0.0,0.0,0.0
00668,INSTITUTO PTE.SARMIENTO,0213400091X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
00668,INSTITUTO PTE.SARMIENTO,0213400091X,ESPERANZA,0.0,0.0,0.0
00668,INSTITUTO PTE.SARMIENTO,0213400091X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
00668,INSTITUTO PTE.SARMIENTO,0213400091X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
00668,INSTITUTO PTE.SARMIENTO,0213400091X,A- UNIDAD OBRERA,0.0,0.0,0.0
00668,INSTITUTO PTE.SARMIENTO,0213400092X,CELESTE Y BLANCA - 1,76.0,56.71,31.27
00668,INSTITUTO PTE.SARMIENTO,0213400092X,CELESTE Y BLANCA - 2,58.0,43.28,23.86
00668,INSTITUTO PTE.SARMIENTO,0213400092X,FALTA MENOS PARA VIVIR SIN MIEDO,36.0,60.0,14.81
00668,INSTITUTO PTE.SARMIENTO,0213400092X,LA FUERZA DEL CAMBIO,24.0,40.0,9.87
00668,INSTITUTO PTE.SARMIENTO,0213400092X,LIBERTAD POR SIEMPRE,38.0,100.0,15.63
00668,INSTITUTO PTE.SARMIENTO,0213400092X,A- UNIR Y FORTALECER LA IZQUIERDA,6.0,66.66,2.46
00668,INSTITUTO PTE.SARMIENTO,0213400092X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,3.0,33.33,1.23
00668,INSTITUTO PTE.SARMIENTO,0213400092X,VALORES EN ACCION,1.0,100.0,0.41
00668,INSTITUTO PTE.SARMIENTO,0213400092X,IZQUIERDA ANTICAPITALISTA,1.0,100.0,0.41
00668,INSTITUTO PTE.SARMIENTO,0213400092X,CELESTE,0.0,0.0,0.0
00668,INSTITUTO PTE.SARMIENTO,0213400092X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
00668,INSTITUTO PTE.SARMIENTO,0213400092X,ESPERANZA,0.0,0.0,0.0
00668,INSTITUTO PTE.SARMIENTO,0213400092X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
00668,INSTITUTO PTE.SARMIENTO,0213400092X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
00668,INSTITUTO PTE.SARMIENTO,0213400092X,A- AZUL Y ROJO,0.0,0.0,0.0
00668,INSTITUTO PTE.SARMIENTO,0213400092X,A- UNIDAD OBRERA,0.0,0.0,0.0
00668,INSTITUTO PTE.SARMIENTO,0213400092X,"1A- TIERRA, TECHO  Y TRABAJO",0.0,0.0,0.0
00668,INSTITUTO PTE.SARMIENTO,0213400092X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
00668,INSTITUTO PTE.SARMIENTO,0213400093X,CELESTE Y BLANCA - 1,66.0,62.26,28.08
00668,INSTITUTO PTE.SARMIENTO,0213400093X,CELESTE Y BLANCA - 2,40.0,37.73,17.02
00668,INSTITUTO PTE.SARMIENTO,0213400093X,LA FUERZA DEL CAMBIO,40.0,50.63,17.02
00668,INSTITUTO PTE.SARMIENTO,0213400093X,FALTA MENOS PARA VIVIR SIN MIEDO,39.0,49.36,16.59
00668,INSTITUTO PTE.SARMIENTO,0213400093X,LIBERTAD POR SIEMPRE,41.0,100.0,17.44
00668,INSTITUTO PTE.SARMIENTO,0213400093X,A- UNIR Y FORTALECER LA IZQUIERDA,3.0,50.0,1.27
00668,INSTITUTO PTE.SARMIENTO,0213400093X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,3.0,50.0,1.27
00668,INSTITUTO PTE.SARMIENTO,0213400093X,CELESTE,1.0,100.0,0.42
